Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
ORD-109124,21-09-2022,24-09-2022,Customer 308,Corporate,East,Office Supplies,Storage,Storage Box,638.55,5,0,177.64
ORD-109125,03-06-2022,04-06-2022,Customer 485,Corporate,North,Furniture,Bookcases,Tall Bookcase,464.61,8,0,36.72
ORD-109126,09-08-2023,13-08-2023,Customer 268,Consumer,South,Office Supplies,Storage,File Cabinet,1328,4,0.3,168.96
ORD-109127,07-11-2023,10-11-2023,Customer 20,Consumer,North,Office Supplies,Binders,2-inch Binder,405.95,8,0.1,29.62
ORD-109128,22-11-2022,26-11-2022,Customer 609,Corporate,North,Office Supplies,Binders,3-ring Binder,238.12,5,0.1,46.11
ORD-109129,27-07-2023,01-08-2023,Customer 453,Corporate,West,Office Supplies,Storage,File Cabinet,991.4,4,0.1,97.21
ORD-109130,04-01-2022,09-01-2022,Customer 545,Corporate,West,Technology,Phones,Samsung Galaxy,1575.97,6,0.1,339.29
ORD-109131,30-03-2022,04-04-2022,Customer 304,Consumer,West,Technology,Phones,iPhone 14,1285.65,1,0.2,259.94
ORD-109132,10-10-2023,15-10-2023,Customer 883,Corporate,South,Technology,Copiers,HP Copier,1649.56,8,0.3,200.4
ORD-109133,26-11-2022,30-11-2022,Customer 359,Corporate,South,Furniture,Bookcases,Tall Bookcase,675.11,7,0.2,70.62
ORD-109134,22-04-2023,26-04-2023,Customer 493,Corporate,North,Furniture,Chairs,Classic Desk Chair,836.82,3,0.1,149.05
ORD-109135,27-07-2022,01-08-2022,Customer 234,Consumer,West,Office Supplies,Paper,Legal Pad,1351.78,10,0.3,237.6
ORD-109136,26-12-2022,30-12-2022,Customer 438,Corporate,East,Technology,Accessories,Wireless Mouse,562.26,4,0.2,63.63
ORD-109137,14-09-2022,16-09-2022,Customer 867,Home Office,South,Technology,Copiers,Canon All-in-One,1128.07,3,0,196.14
ORD-109138,14-08-2022,17-08-2022,Customer 813,Home Office,North,Furniture,Tables,Conference Table,1508.31,9,0.1,233.33
ORD-109139,05-08-2022,06-08-2022,Customer 696,Consumer,South,Technology,Accessories,Keyboard,1951.32,8,0.2,448.47
ORD-109140,05-12-2023,07-12-2023,Customer 987,Home Office,North,Technology,Phones,iPhone 14,930.35,8,0,199.83
ORD-109141,23-02-2023,28-02-2023,Customer 643,Consumer,West,Furniture,Chairs,Classic Desk Chair,1575.53,3,0.3,152.79
ORD-109142,11-01-2022,13-01-2022,Customer 3,Consumer,South,Technology,Phones,iPhone 14,1500.63,3,0,409.04
ORD-109143,14-04-2023,19-04-2023,Customer 429,Consumer,North,Furniture,Chairs,ErgoChair Pro,465.58,2,0,42.54
ORD-109144,27-02-2023,01-03-2023,Customer 174,Home Office,East,Technology,Accessories,Keyboard,1644.24,6,0.1,85.48
ORD-109145,06-12-2023,11-12-2023,Customer 836,Home Office,East,Technology,Copiers,Canon All-in-One,287.59,3,0.2,55.42
ORD-109146,29-09-2023,01-10-2023,Customer 123,Corporate,South,Furniture,Bookcases,Tall Bookcase,1483.5,3,0.2,113.03
ORD-109147,26-10-2022,31-10-2022,Customer 166,Consumer,West,Office Supplies,Paper,Legal Pad,408.43,8,0,92.07
ORD-109148,09-04-2022,12-04-2022,Customer 573,Corporate,North,Technology,Accessories,Wireless Mouse,420.68,10,0.1,73.81
ORD-109149,30-05-2023,02-06-2023,Customer 455,Consumer,South,Office Supplies,Binders,3-ring Binder,1058.64,7,0.2,216.27
ORD-109150,01-06-2023,04-06-2023,Customer 380,Consumer,East,Office Supplies,Paper,Legal Pad,882.73,2,0.1,101.23
ORD-109151,01-03-2023,04-03-2023,Customer 460,Corporate,West,Furniture,Chairs,ErgoChair Pro,458.76,3,0.2,59.89
ORD-109152,07-06-2022,12-06-2022,Customer 531,Consumer,South,Furniture,Tables,Conference Table,930.64,3,0,266.04
ORD-109153,07-08-2023,09-08-2023,Customer 837,Home Office,West,Technology,Phones,Samsung Galaxy,282.71,7,0.3,27.27
ORD-109154,17-08-2023,22-08-2023,Customer 660,Home Office,South,Furniture,Bookcases,Wall Shelf,1506.87,3,0.1,286.18
ORD-109155,11-12-2022,13-12-2022,Customer 670,Consumer,North,Furniture,Bookcases,Wall Shelf,766.82,1,0.3,136.84
ORD-109156,25-10-2023,29-10-2023,Customer 591,Corporate,East,Office Supplies,Storage,Storage Box,1840.08,2,0,236.86
ORD-109157,04-04-2023,05-04-2023,Customer 473,Home Office,North,Technology,Phones,Samsung Galaxy,454.46,10,0.3,72.83
ORD-109158,02-01-2022,03-01-2022,Customer 222,Consumer,South,Technology,Phones,iPhone 14,454.67,6,0,90.8
ORD-109159,19-12-2022,23-12-2022,Customer 412,Home Office,South,Technology,Copiers,HP Copier,117.57,4,0,32.32
ORD-109160,29-05-2022,03-06-2022,Customer 453,Home Office,West,Office Supplies,Binders,2-inch Binder,116.66,4,0.2,4.86
ORD-109161,24-08-2023,25-08-2023,Customer 527,Corporate,West,Furniture,Bookcases,Tall Bookcase,1816.97,3,0.3,197.94
ORD-109162,02-10-2022,06-10-2022,Customer 388,Consumer,North,Office Supplies,Storage,Storage Box,331.68,10,0.1,63.67
ORD-109163,13-03-2023,14-03-2023,Customer 327,Home Office,North,Furniture,Chairs,ErgoChair Pro,1089.66,4,0,106.91
ORD-109164,22-06-2023,26-06-2023,Customer 483,Corporate,South,Technology,Accessories,Keyboard,1206.07,9,0.1,279.79
ORD-109165,27-08-2022,29-08-2022,Customer 47,Consumer,North,Furniture,Bookcases,Tall Bookcase,715.44,10,0,178.12
ORD-109166,07-10-2022,08-10-2022,Customer 810,Corporate,South,Technology,Copiers,HP Copier,1265.56,10,0.3,191.93
ORD-109167,06-07-2023,08-07-2023,Customer 495,Corporate,West,Office Supplies,Storage,Storage Box,1039.85,7,0.3,149.9
ORD-109168,06-12-2022,09-12-2022,Customer 987,Home Office,West,Technology,Phones,Samsung Galaxy,454.81,7,0.2,38.47
ORD-109169,03-08-2023,06-08-2023,Customer 702,Home Office,West,Technology,Accessories,Wireless Mouse,1244.72,8,0,180.82
ORD-109170,10-03-2022,12-03-2022,Customer 127,Home Office,West,Furniture,Tables,Conference Table,1282.9,6,0,228.22
ORD-109171,28-02-2022,01-03-2022,Customer 847,Corporate,West,Furniture,Chairs,Classic Desk Chair,207.44,3,0,55.4
ORD-109172,23-08-2022,28-08-2022,Customer 746,Home Office,South,Furniture,Bookcases,Wall Shelf,325.85,1,0.3,49.57
ORD-109173,18-11-2022,20-11-2022,Customer 548,Home Office,South,Furniture,Tables,Conference Table,340.68,4,0.1,51.7
ORD-109174,01-05-2022,03-05-2022,Customer 356,Corporate,West,Office Supplies,Binders,3-ring Binder,1451.12,4,0.2,141.69
ORD-109175,20-10-2022,21-10-2022,Customer 56,Home Office,North,Technology,Accessories,Wireless Mouse,1947.79,9,0.3,379.42
ORD-109176,27-02-2022,28-02-2022,Customer 394,Home Office,East,Technology,Copiers,Canon All-in-One,1670.76,9,0,190.44
ORD-109177,14-10-2022,18-10-2022,Customer 248,Consumer,East,Technology,Phones,Samsung Galaxy,1620.67,2,0,411.76
ORD-109178,19-11-2023,20-11-2023,Customer 447,Consumer,South,Technology,Copiers,Canon All-in-One,447.7,1,0.2,28.52
ORD-109179,06-03-2023,11-03-2023,Customer 50,Consumer,East,Furniture,Tables,Conference Table,711.94,4,0.2,144.22
ORD-109180,04-02-2022,06-02-2022,Customer 568,Consumer,West,Furniture,Tables,Wooden Desk,702.55,9,0.2,112.38
ORD-109181,15-04-2023,17-04-2023,Customer 634,Home Office,West,Technology,Phones,Samsung Galaxy,53.84,7,0.3,2.97
ORD-109182,19-03-2022,21-03-2022,Customer 342,Consumer,East,Furniture,Chairs,ErgoChair Pro,1673.02,2,0,182.7
ORD-109183,16-06-2023,20-06-2023,Customer 893,Consumer,South,Furniture,Chairs,Classic Desk Chair,605.75,7,0,180.7
ORD-109184,22-08-2023,23-08-2023,Customer 46,Home Office,West,Technology,Accessories,Keyboard,1002.23,6,0.2,233.95
ORD-109185,16-07-2022,20-07-2022,Customer 882,Consumer,South,Furniture,Tables,Wooden Desk,1688.3,1,0,480.5
ORD-109186,18-01-2023,19-01-2023,Customer 528,Corporate,North,Technology,Copiers,Canon All-in-One,489.28,10,0.2,79.31
ORD-109187,02-05-2023,04-05-2023,Customer 907,Consumer,East,Furniture,Tables,Conference Table,1781.89,4,0,408.95
ORD-109188,10-02-2022,12-02-2022,Customer 530,Corporate,North,Office Supplies,Storage,Storage Box,664.8,10,0.1,119.06
ORD-109189,06-12-2023,09-12-2023,Customer 902,Home Office,North,Technology,Accessories,Wireless Mouse,528.66,4,0.3,107.23
ORD-109190,12-06-2023,16-06-2023,Customer 275,Consumer,North,Technology,Phones,Samsung Galaxy,200.64,6,0,56.84
ORD-109191,14-03-2023,15-03-2023,Customer 598,Home Office,South,Furniture,Bookcases,Wall Shelf,1165.17,4,0.1,98.8
ORD-109192,08-02-2022,10-02-2022,Customer 229,Corporate,East,Technology,Copiers,HP Copier,1687.82,3,0,502.78
ORD-109193,30-11-2022,03-12-2022,Customer 968,Home Office,West,Technology,Accessories,Keyboard,1785.29,2,0.3,88.87
ORD-109194,18-08-2023,22-08-2023,Customer 660,Corporate,South,Furniture,Chairs,ErgoChair Pro,1393.9,8,0,93.93
ORD-109195,26-07-2022,28-07-2022,Customer 924,Corporate,North,Technology,Accessories,Wireless Mouse,1158.36,7,0,283.46
ORD-109196,12-07-2023,13-07-2023,Customer 804,Home Office,East,Technology,Phones,Samsung Galaxy,570.39,9,0.1,62.59
ORD-109197,21-03-2022,22-03-2022,Customer 321,Home Office,South,Technology,Copiers,Canon All-in-One,1088.76,5,0.1,54.91
ORD-109198,17-12-2022,19-12-2022,Customer 646,Corporate,South,Furniture,Bookcases,Wall Shelf,1538.39,9,0.3,137.82
ORD-109199,19-05-2022,21-05-2022,Customer 220,Corporate,West,Technology,Copiers,Canon All-in-One,1775.33,4,0.3,113.32
ORD-109200,10-12-2023,15-12-2023,Customer 89,Home Office,North,Technology,Copiers,Canon All-in-One,1897.18,9,0.1,386.26
ORD-109201,02-11-2022,03-11-2022,Customer 713,Consumer,North,Technology,Copiers,Canon All-in-One,1478.45,7,0.1,132.16
ORD-109202,14-09-2022,17-09-2022,Customer 891,Corporate,West,Office Supplies,Paper,A4 Paper,954.38,4,0.2,41.78
ORD-109203,16-06-2023,21-06-2023,Customer 432,Corporate,East,Furniture,Chairs,Classic Desk Chair,1491.58,3,0.1,327.36
ORD-109204,21-04-2023,26-04-2023,Customer 396,Corporate,East,Office Supplies,Storage,File Cabinet,1050.62,5,0.2,233.18
ORD-109205,22-10-2023,23-10-2023,Customer 397,Corporate,North,Technology,Copiers,HP Copier,211.97,6,0.3,28.52
ORD-109206,29-04-2023,01-05-2023,Customer 765,Consumer,South,Office Supplies,Binders,2-inch Binder,1730.85,3,0,111.39
ORD-109207,17-05-2023,18-05-2023,Customer 819,Corporate,East,Furniture,Tables,Conference Table,1897.47,5,0.2,383.58
ORD-109208,10-03-2023,14-03-2023,Customer 233,Corporate,West,Technology,Copiers,HP Copier,774.82,5,0.1,56.05
ORD-109209,01-01-2022,03-01-2022,Customer 32,Corporate,East,Furniture,Chairs,Classic Desk Chair,1185.98,7,0,333.32
ORD-109210,25-06-2023,28-06-2023,Customer 887,Consumer,West,Technology,Phones,Samsung Galaxy,1208.47,1,0.2,228
ORD-109211,30-07-2023,31-07-2023,Customer 480,Home Office,East,Technology,Phones,Samsung Galaxy,308.7,9,0.3,30.49
ORD-109212,07-08-2023,09-08-2023,Customer 410,Consumer,East,Furniture,Chairs,Classic Desk Chair,1400.05,9,0.3,282.47
ORD-109213,20-11-2022,22-11-2022,Customer 76,Home Office,North,Office Supplies,Storage,File Cabinet,791.55,6,0,220.25
ORD-109214,02-12-2023,07-12-2023,Customer 684,Home Office,West,Furniture,Chairs,ErgoChair Pro,1660.13,8,0.3,239.86
ORD-109215,15-03-2022,20-03-2022,Customer 89,Home Office,South,Technology,Accessories,Keyboard,1592.22,3,0.1,130.8
ORD-109216,21-08-2023,26-08-2023,Customer 226,Consumer,East,Furniture,Tables,Conference Table,1128.85,1,0.1,90.39
ORD-109217,24-10-2022,29-10-2022,Customer 775,Consumer,East,Technology,Accessories,Keyboard,181.62,8,0,21.87
ORD-109218,26-06-2023,30-06-2023,Customer 449,Corporate,East,Office Supplies,Binders,3-ring Binder,785.01,5,0,220.79
ORD-109219,01-09-2023,06-09-2023,Customer 46,Home Office,North,Office Supplies,Binders,2-inch Binder,758.98,8,0.2,95.9
ORD-109220,21-08-2022,26-08-2022,Customer 985,Home Office,North,Furniture,Bookcases,Wall Shelf,104.15,4,0.1,13.11
ORD-109221,26-03-2023,27-03-2023,Customer 299,Home Office,West,Office Supplies,Paper,A4 Paper,1040.75,8,0.2,84.48
ORD-109222,04-02-2022,06-02-2022,Customer 237,Corporate,East,Technology,Phones,iPhone 14,933.32,7,0.2,89.28
ORD-109223,21-08-2022,22-08-2022,Customer 442,Consumer,West,Technology,Copiers,Canon All-in-One,342.31,10,0.2,29.75
ORD-109224,14-05-2022,16-05-2022,Customer 267,Consumer,South,Furniture,Tables,Conference Table,1510.75,5,0.2,198.5
ORD-109225,04-02-2022,07-02-2022,Customer 281,Home Office,West,Office Supplies,Paper,A4 Paper,1560.43,7,0,274.76
ORD-109226,04-05-2023,06-05-2023,Customer 776,Consumer,East,Furniture,Bookcases,Wall Shelf,1912.15,8,0.2,122.84
ORD-109227,12-04-2022,17-04-2022,Customer 758,Consumer,South,Technology,Copiers,HP Copier,1111.92,6,0.2,150.88
ORD-109228,06-09-2023,09-09-2023,Customer 695,Consumer,North,Technology,Phones,iPhone 14,850.55,5,0,186.37
ORD-109229,17-05-2023,18-05-2023,Customer 620,Home Office,East,Office Supplies,Paper,A4 Paper,1701.61,7,0,351.59
ORD-109230,04-09-2023,08-09-2023,Customer 794,Corporate,East,Office Supplies,Storage,Storage Box,1203.24,6,0.3,184.88
ORD-109231,15-01-2023,20-01-2023,Customer 472,Corporate,South,Technology,Accessories,Keyboard,960.23,9,0.1,239.74
ORD-109232,20-09-2022,21-09-2022,Customer 897,Corporate,West,Office Supplies,Binders,2-inch Binder,1341.91,3,0.3,218.74
ORD-109233,07-11-2022,08-11-2022,Customer 16,Corporate,North,Furniture,Chairs,Classic Desk Chair,865.14,8,0.1,95.56
ORD-109234,27-01-2022,31-01-2022,Customer 616,Home Office,South,Furniture,Chairs,Classic Desk Chair,191.03,6,0.3,22.21
ORD-109235,20-11-2022,23-11-2022,Customer 248,Home Office,East,Technology,Phones,iPhone 14,1640.77,8,0.1,118.73
ORD-109236,13-11-2023,14-11-2023,Customer 820,Home Office,North,Furniture,Chairs,ErgoChair Pro,1150.64,4,0.1,299.07
ORD-109237,24-03-2022,29-03-2022,Customer 54,Corporate,East,Technology,Phones,Samsung Galaxy,1532.73,5,0.2,218.1
ORD-109238,29-11-2023,03-12-2023,Customer 187,Corporate,East,Furniture,Chairs,Classic Desk Chair,1199.95,2,0.3,144.99
ORD-109239,09-04-2022,13-04-2022,Customer 514,Corporate,South,Technology,Phones,Samsung Galaxy,1866.83,1,0.3,162.4
ORD-109240,22-02-2022,27-02-2022,Customer 235,Corporate,North,Furniture,Chairs,Classic Desk Chair,594.81,1,0,56.32
ORD-109241,02-04-2022,04-04-2022,Customer 908,Home Office,South,Technology,Copiers,Canon All-in-One,1550.46,6,0,382.36
ORD-109242,26-08-2022,29-08-2022,Customer 809,Consumer,East,Technology,Copiers,Canon All-in-One,419.47,7,0.3,30.98
ORD-109243,11-10-2023,15-10-2023,Customer 273,Corporate,West,Office Supplies,Paper,A4 Paper,746.94,7,0,62.18
ORD-109244,20-08-2022,21-08-2022,Customer 436,Home Office,South,Furniture,Tables,Wooden Desk,1808.14,4,0,521.84
ORD-109245,19-02-2022,20-02-2022,Customer 98,Consumer,East,Technology,Phones,Samsung Galaxy,749.93,4,0,99.62
ORD-109246,01-10-2022,06-10-2022,Customer 946,Consumer,South,Technology,Phones,Samsung Galaxy,68.02,1,0.3,5.08
ORD-109247,09-05-2022,12-05-2022,Customer 734,Consumer,South,Technology,Phones,iPhone 14,405.9,6,0.3,31.45
ORD-109248,14-01-2022,17-01-2022,Customer 173,Consumer,East,Furniture,Chairs,Classic Desk Chair,179.2,10,0,48.98
ORD-109249,17-11-2022,18-11-2022,Customer 530,Consumer,South,Office Supplies,Storage,File Cabinet,1349.19,7,0.2,160.14
ORD-109250,11-05-2023,15-05-2023,Customer 817,Home Office,South,Technology,Accessories,Wireless Mouse,1714.57,5,0.3,125.66
ORD-109251,08-12-2023,09-12-2023,Customer 527,Home Office,West,Technology,Accessories,Keyboard,1350.32,5,0.1,125.55
ORD-109252,13-12-2022,16-12-2022,Customer 390,Corporate,West,Technology,Copiers,Canon All-in-One,504.72,1,0,70.85
ORD-109253,22-03-2022,24-03-2022,Customer 281,Home Office,South,Furniture,Tables,Wooden Desk,580.48,1,0.3,70.45
ORD-109254,20-01-2023,23-01-2023,Customer 545,Home Office,North,Technology,Phones,iPhone 14,1081.08,9,0.3,61.98
ORD-109255,28-04-2023,30-04-2023,Customer 859,Consumer,East,Technology,Phones,iPhone 14,243.22,1,0.3,11.15
ORD-109256,22-11-2022,23-11-2022,Customer 438,Corporate,East,Office Supplies,Paper,Legal Pad,691.15,9,0.3,114.25
ORD-109257,17-03-2023,19-03-2023,Customer 93,Consumer,South,Furniture,Bookcases,Wall Shelf,774.63,4,0,223.63
ORD-109258,21-08-2023,22-08-2023,Customer 997,Home Office,East,Furniture,Tables,Wooden Desk,254.84,7,0,72.26
ORD-109259,14-05-2023,19-05-2023,Customer 466,Home Office,East,Office Supplies,Binders,3-ring Binder,1438.87,8,0,225.98
ORD-109260,19-07-2023,20-07-2023,Customer 351,Corporate,West,Technology,Accessories,Keyboard,344.64,8,0.3,21.25
ORD-109261,21-09-2022,26-09-2022,Customer 583,Consumer,East,Technology,Accessories,Wireless Mouse,60.96,4,0,15.25
ORD-109262,27-10-2023,29-10-2023,Customer 143,Home Office,West,Technology,Phones,iPhone 14,810.09,6,0,53.82
ORD-109263,28-02-2022,01-03-2022,Customer 87,Home Office,North,Furniture,Tables,Wooden Desk,28.19,2,0.1,2.4
ORD-109264,14-06-2023,16-06-2023,Customer 307,Home Office,North,Technology,Phones,Samsung Galaxy,742.03,8,0.2,153.99
ORD-109265,03-01-2022,06-01-2022,Customer 91,Corporate,West,Technology,Accessories,Keyboard,526.69,3,0,96.42
ORD-109266,07-02-2022,10-02-2022,Customer 200,Corporate,North,Furniture,Chairs,Classic Desk Chair,1067.07,4,0,123.82
ORD-109267,20-08-2022,21-08-2022,Customer 24,Home Office,North,Office Supplies,Binders,3-ring Binder,641.5,1,0.3,113.1
ORD-109268,09-12-2023,11-12-2023,Customer 433,Corporate,North,Technology,Copiers,HP Copier,843.39,6,0.3,47.32
ORD-109269,30-04-2022,03-05-2022,Customer 332,Consumer,South,Technology,Copiers,HP Copier,624.42,1,0.3,51.96
ORD-109270,16-12-2023,21-12-2023,Customer 695,Corporate,South,Office Supplies,Storage,Storage Box,1173.15,5,0.1,227.2
ORD-109271,26-03-2022,30-03-2022,Customer 22,Corporate,East,Technology,Phones,Samsung Galaxy,618.67,7,0.3,94.7
ORD-109272,04-12-2022,08-12-2022,Customer 141,Corporate,East,Office Supplies,Storage,File Cabinet,716.21,1,0.2,127.23
ORD-109273,02-12-2023,04-12-2023,Customer 219,Corporate,East,Furniture,Chairs,ErgoChair Pro,87.88,1,0.1,5.69
ORD-109274,24-07-2023,27-07-2023,Customer 160,Corporate,South,Furniture,Bookcases,Wall Shelf,1842.26,10,0.1,429.07
ORD-109275,19-05-2023,20-05-2023,Customer 847,Consumer,North,Office Supplies,Storage,File Cabinet,825.45,3,0.3,91.94
ORD-109276,30-08-2022,31-08-2022,Customer 287,Consumer,West,Furniture,Chairs,Classic Desk Chair,302.02,10,0.1,46.6
ORD-109277,25-05-2022,30-05-2022,Customer 309,Consumer,East,Office Supplies,Paper,A4 Paper,1655.59,3,0.2,258.68
ORD-109278,02-05-2022,07-05-2022,Customer 790,Home Office,East,Furniture,Tables,Wooden Desk,1900.15,9,0.1,313.76
ORD-109279,04-03-2023,06-03-2023,Customer 416,Corporate,East,Office Supplies,Storage,Storage Box,1996.26,5,0.3,186.06
ORD-109280,04-09-2023,05-09-2023,Customer 212,Home Office,West,Furniture,Chairs,ErgoChair Pro,1261.54,2,0.1,129.32
ORD-109281,30-10-2023,03-11-2023,Customer 161,Consumer,East,Technology,Copiers,HP Copier,1644.34,9,0.2,81.85
ORD-109282,09-02-2023,10-02-2023,Customer 435,Corporate,North,Furniture,Tables,Wooden Desk,586.49,7,0.3,111.95
ORD-109283,09-08-2023,11-08-2023,Customer 714,Consumer,East,Technology,Copiers,Canon All-in-One,1432.01,10,0,117.62
ORD-109284,22-05-2023,27-05-2023,Customer 84,Home Office,North,Office Supplies,Binders,2-inch Binder,1331.45,7,0.1,148.53
ORD-109285,24-05-2022,25-05-2022,Customer 526,Home Office,South,Technology,Phones,iPhone 14,225.68,4,0.3,21.86
ORD-109286,23-02-2023,24-02-2023,Customer 557,Home Office,East,Furniture,Chairs,Classic Desk Chair,1984.93,1,0.3,387.67
ORD-109287,17-11-2023,18-11-2023,Customer 642,Consumer,West,Furniture,Bookcases,Tall Bookcase,116.35,8,0.2,8.63
ORD-109288,05-05-2023,10-05-2023,Customer 149,Corporate,South,Office Supplies,Binders,3-ring Binder,1797.53,9,0,222.96
ORD-109289,21-11-2023,24-11-2023,Customer 376,Corporate,North,Office Supplies,Storage,File Cabinet,1920.16,9,0.2,208.75
ORD-109290,20-06-2023,22-06-2023,Customer 711,Home Office,North,Furniture,Chairs,Classic Desk Chair,166.63,7,0.2,38.02
ORD-109291,02-09-2023,04-09-2023,Customer 970,Home Office,North,Office Supplies,Paper,A4 Paper,1033.19,10,0.2,193.33
ORD-109292,31-05-2022,05-06-2022,Customer 847,Home Office,North,Office Supplies,Storage,File Cabinet,522.69,4,0.2,23.38
ORD-109293,09-08-2022,11-08-2022,Customer 242,Home Office,North,Technology,Phones,iPhone 14,1889.95,8,0.1,493.23
ORD-109294,17-07-2023,19-07-2023,Customer 73,Corporate,North,Office Supplies,Storage,Storage Box,406.06,7,0.2,67.42
ORD-109295,23-10-2023,24-10-2023,Customer 429,Corporate,North,Office Supplies,Binders,3-ring Binder,1334.39,4,0.1,344.72
ORD-109296,27-03-2023,29-03-2023,Customer 145,Consumer,South,Furniture,Tables,Wooden Desk,1990.34,7,0.1,426.26
ORD-109297,08-05-2023,12-05-2023,Customer 286,Consumer,West,Office Supplies,Paper,Legal Pad,105.4,8,0,26.42
ORD-109298,20-03-2023,23-03-2023,Customer 723,Consumer,South,Furniture,Tables,Wooden Desk,781.74,1,0.1,157.21
ORD-109299,24-03-2023,29-03-2023,Customer 335,Consumer,North,Furniture,Bookcases,Wall Shelf,871.65,9,0.1,123.02
ORD-109300,17-12-2023,18-12-2023,Customer 431,Consumer,South,Furniture,Tables,Conference Table,539.96,4,0.3,19.16
ORD-109301,17-05-2022,19-05-2022,Customer 778,Consumer,West,Technology,Accessories,Keyboard,261.29,4,0,65.22
